point,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,size,ratio
81,0.00427106012105347,0.00010154536404693992,7.05986079668698e-16,0.000672102556980853,3.63676645222244e-15,0.0004205585057090455,2.31307757236204e-17,0.003891685782548393,0.0003190131412020847,0.004796522191099939,1.0,0.0
82,0.00434952627587431,1.5833854409286197e-06,5.46689437248249e-16,0.000744281332085676,2.97216678352141e-14,0.0004898810064940529,3.13249046927228e-15,0.004797284220529718,0.0004882976207760681,0.0053527490908891195,1.0,0.0
83,0.00427986075932494,0.00013060362314104568,2.55950772644293e-15,0.00078658866765835,3.96616062475069e-14,0.0005627911277150677,1.51558927625854e-15,0.005778306747544093,0.0006933947504170757,0.005909987790801097,1.0,0.0
84,0.00402546021037144,0.000286453189823066,1.36346851167877e-15,0.000784012696924447,2.37355979055415e-14,0.0006356130845910357,1.44737263081847e-15,0.006786631149537925,0.0009220662740790919,0.0064466955918760505,1.0,0.0
85,0.00356470896201424,0.0004513639696850369,6.96624036260933e-16,0.00072624906117177,3.87383809925812e-14,0.0007039551418560608,3.87285486341295e-15,0.007757572893552833,0.00115531911088107,0.006937503691005986,1.0,0.0
86,0.0028973215733912,0.0006070927604280851,1.06759609155458e-16,0.000610197724978606,9.94901860548736e-15,0.0007632041865420769,1.12223395181722e-15,0.008617621411531218,0.0013702969464340908,0.007355570091021946,1.0,0.0
87,0.0020470026524649,0.0007349180177180781,5.88687898341739e-17,0.00044097338331284,5.9973456322665e-15,0.000809072157095081,1.97920090147692e-15,0.009294543965552293,0.0015439901743010687,0.00767556699065608,1.0,0.0
88,0.00106001870748402,0.0008188083100990617,4.01752809080398e-16,0.000231365210077106,5.53582787249374e-15,0.0008380949867870524,1.16612381101215e-15,0.009727689447544208,0.001656903296778145,0.007876702691646642,1.0,0.0
89,1.57135589262669e-13,0.000848028059417083,4.56914982737387e-17,6.51334455120667e-15,1.44697621939915e-15,0.0008480280594180822,3.16366805799481e-16,0.009876772697538172,0.0016960561185611622,0.007945335391923436,1.0,0.0
90,0.0040875040700393,0.00016774953033393825,9.5921399078866e-17,0.000586304489196504,2.36898174688083e-17,0.0003574227881730785,1.44883291561954e-16,0.0030891921485363127,0.0001896732572260751,0.004257625791069586,1.0,0.0
91,0.00427106012108441,0.00010154536404594072,3.04275410477426e-18,0.000672102556985696,3.95679582848585e-15,0.0004205585057100447,5.89772100514224e-17,0.003891685782548393,0.0003190131412000863,0.004796522191099939,1.0,0.0
92,0.00434952627584879,1.583385442927021e-06,4.26122688126733e-17,0.000744281332084413,4.19800370680956e-15,0.0004898810064930537,3.26819192368599e-17,0.0047972842195349585,0.0004882976207720713,0.005352749391022371,1.0,0.0
93,0.00427986075932478,0.00013060362313604967,8.87489358397534e-17,0.000786588667657452,1.99357674465772e-16,0.0005627911277100717,7.20553987570288e-17,0.005778306748538853,0.0006933947504070836,0.005909987890845514,1.0,0.0
94,0.00402546021036327,0.0002864531898240652,8.87775232017232e-18,0.000784012696924365,3.00947418027664e-15,0.0006356130845940333,3.20449504605247e-17,0.006786631148543165,0.0009220662740710983,0.0064466955918760505,1.0,0.0
95,0.00356470896196557,0.0004513639696860361,1.67966633440528e-17,0.000726249061170359,5.51812827202791e-15,0.0007039551418550616,1.14756023694013e-17,0.007757572893552833,0.00115531911088107,0.006937503590961569,1.0,0.0
96,0.00289732157343753,0.0006070927604290843,8.4356858250003e-17,0.000610197724979557,2.85389116852497e-16,0.0007632041865490713,4.66918441844461e-17,0.008617621409541698,0.0013702969464380876,0.0073555699909775285,1.0,0.0
97,0.00204700265235031,0.0007349180177190773,5.26430976718548e-18,0.000440973383299784,4.71123791020989e-15,0.0008090721570980786,1.78588426599097e-17,0.009294543966547053,0.0015439901743060647,0.0076755668906116625,1.0,0.0
98,0.00106001870740097,0.0008188083101000609,1.56989086444112e-17,0.000231365210067279,3.7565978973364e-15,0.0008380949867890508,6.63328441653788e-17,0.009727689447544208,0.0016569032967741482,0.007876702591602225,1.0,0.0
99,1.55459846384876e-13,0.0008480280594160838,3.17323953029879e-17,6.84359253294575e-15,1.74383077422569e-15,0.0008480280594160838,4.92803768712552e-17,0.009876772697538172,0.0016960561185611622,0.007945335391923436,1.0,0.0
100,0.00408750407003669,0.00016774953033393825,9.20532113669924e-17,0.000586304489196614,8.18166064411874e-16,0.0003574227881720793,2.19671218606825e-16,0.0030891921485363127,0.0001896732572260751,0.004257625791069586,1.0,0.5
101,0.00427106012108521,0.00010154536404594072,1.54222994475735e-17,0.000672102556985849,5.87702629617493e-15,0.0004205585057090455,8.65057808371872e-17,0.003891685782548393,0.0003190131412000863,0.004796522191099939,1.0,0.5
102,0.00434952627585276,1.583385442927021e-06,6.16062017963528e-17,0.000744281332084239,3.13662399005488e-15,0.0004898810064920545,7.06950638437384e-17,0.0047972842195349585,0.0004882976207720713,0.005352749391022371,1.0,0.5
103,0.0042798607593192,0.00013060362313604967,8.57653152226093e-17,0.000786588667657365,2.46547574023204e-16,0.0005627911277100717,1.55655856585134e-16,0.005778306748538853,0.0006933947504060844,0.005909987890845514,1.0,0.5
104,0.00402546021036345,0.0002864531898240652,1.20169623018152e-17,0.000784012696924376,2.30016201398231e-15,0.0006356130845940333,4.23025194517743e-17,0.006786631148543165,0.0009220662740710983,0.0064466955918760505,1.0,0.5
105,0.0035647089619739,0.0004513639696860361,1.4225918349136e-18,0.000726249061170228,5.57682426714085e-15,0.0007039551418550616,2.61191079615336e-17,0.007757572893552833,0.00115531911088107,0.006937503590961569,1.0,0.5
106,0.00289732157343966,0.0006070927604290843,1.04690095907079e-16,0.000610197724979503,7.36701823676744e-16,0.0007632041865490713,4.36493018379086e-17,0.008617621409541698,0.0013702969464380876,0.0073555699909775285,1.0,0.5
107,0.00204700265235183,0.0007349180177200765,1.44220064764253e-17,0.000440973383299859,4.721320990414e-15,0.0008090721570980786,9.67396329059136e-18,0.009294543966547053,0.0015439901743060647,0.0076755668906116625,1.0,0.5
108,0.00106001870740267,0.0008188083101000609,7.73108146782681e-18,0.000231365210067321,3.50499523068398e-15,0.0008380949867890508,4.69628947275674e-17,0.009727689447544208,0.0016569032967741482,0.007876702591602225,1.0,0.5
109,1.54969787002912e-13,0.0008480280594160838,2.1963564322304e-17,6.87395019377535e-15,1.96835549162028e-15,0.0008480280594160838,1.01618542682098e-17,0.009876772697538172,0.0016960561185611622,0.007945335391923436,1.0,0.5
110,0.00408750407002577,0.00016774953032894224,1.01442952752133e-15,0.000586304489193665,5.45256114564685e-15,0.0003574227881780745,1.95310551043791e-16,0.0030891921485363127,0.0001896732572380655,0.004257625791069586,1.0,0.5
111,0.00427106012103309,0.00010154536404693992,7.06296940760341e-16,0.000672102556980335,7.45287349630114e-15,0.0004205585057070471,6.51656327640623e-17,0.003891685782548393,0.0003190131411990871,0.004796522191099939,1.0,0.5
112,0.00434952627588862,1.5833854419278204e-06,5.10286449334542e-16,0.000744281332085001,2.8653999745859e-14,0.0004898810064930537,3.24404979062335e-15,0.004797284220529718,0.0004882976207750689,0.0053527490908891195,1.0,0.5
113,0.004279860759348,0.00013060362314004648,2.50084645968084e-15,0.000786588667659321,4.30740783752964e-14,0.0005627911277140685,1.70677138871742e-15,0.005778306746549333,0.0006933947504180749,0.005909987790801097,1.0,0.5
114,0.00402546021037726,0.0002864531898250644,1.45955836443502e-15,0.000784012696925069,1.70954694627898e-14,0.0006356130845910357,1.52671928918546e-15,0.006786631149537925,0.0009220662740790919,0.0064466955918760505,1.0,0.5
115,0.00356470896203283,0.0004513639696850369,6.89968263119646e-16,0.000726249061172792,3.44142574680573e-14,0.0007039551418550616,3.88954988280333e-15,0.007757572893552833,0.00115531911088107,0.006937503691005986,1.0,0.5
116,0.00289732157341099,0.0006070927604270859,2.0465374796848e-17,0.000610197724978508,5.56403068150552e-15,0.0007632041865440753,9.48253384451189e-16,0.008617621411531218,0.0013702969464340908,0.007355570091021946,1.0,0.5
