,file,gzz,height,ratio,size
133,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.74238203507773,2000.0,0.5,1.0
134,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,52.6253807547658,2000.0,0.5,1.0
135,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,58.8821948703033,2000.0,0.5,1.0
136,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.68911604895651,2000.0,0.5,1.0
137,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.6382211837131,2000.0,0.5,1.0
138,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-16.2731503808566,2000.0,0.5,1.0
139,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
140,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342473439,2000.0,0.5,1.0
141,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-17.4163613744939,2000.0,0.5,1.0
142,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,58.585426168253,2000.0,0.5,1.0
143,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-11.2508109888927,2000.0,0.5,1.0
144,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,51.1152343007722,2000.0,0.5,1.0
145,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,58.7665329120338,2000.0,0.5,1.0
146,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.66030541198875,2000.0,0.5,1.0
147,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.6718821480375,2000.0,0.5,1.0
148,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-16.5001228239102,2000.0,0.5,1.0
149,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
150,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342473439,2000.0,0.5,1.0
151,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-17.4163613744939,2000.0,0.5,1.0
152,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,58.585426168253,2000.0,0.5,1.0
153,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-11.2508109888927,2000.0,0.5,1.0
154,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,51.1152343007721,2000.0,0.5,1.0
155,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,58.7665329120338,2000.0,0.5,1.0
156,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.66030541198871,2000.0,0.5,1.0
157,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.6718821480374,2000.0,0.5,1.0
158,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-16.5001228239101,2000.0,0.5,1.0
159,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
160,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342473491,2000.0,0.5,1.0
161,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-13.8869870103481,2000.0,0.5,1.0
162,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,63.2554470556125,2000.0,0.5,1.0
163,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.74238203507754,2000.0,0.5,1.0
164,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,52.6253807547658,2000.0,0.5,1.0
165,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,58.8821948703034,2000.0,0.5,1.0
166,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.68911604895646,2000.0,0.5,1.0
167,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.638221183713,2000.0,0.5,1.0
168,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-16.2731503808566,2000.0,0.5,1.0
169,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
170,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342473264,2000.0,0.5,1.0
171,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-12.5916258882092,2000.0,0.5,1.0
172,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,69.8811856552871,2000.0,0.5,1.0
173,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-7.15498109015721,2000.0,0.5,1.0
174,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,55.0965161006061,2000.0,0.5,1.0
175,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,54.892024887053,2000.0,0.5,1.0
176,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.6032008585586,2000.0,0.5,1.0
177,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,66.658556347334,2000.0,0.5,1.0
178,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-16.1061612531771,2000.0,0.5,1.0
179,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-128.07611056589,2000.0,0.5,1.0
180,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-81.7940342473771,2000.0,0.5,1.0
181,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-20.7834161831558,2000.0,0.5,1.0
182,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,74.8646180711648,2000.0,0.5,1.0
183,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-5.3016796021759,2000.0,0.5,1.0
184,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,57.2245045185379,2000.0,0.5,1.0
185,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,55.0122565252401,2000.0,0.5,1.0
186,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.5-height2000-pole.txt,-9.60546675680132,2000.0,0.5,1.0
