difference,field,height,ratio,shell,size,tesseroid
3.11632310053642e-15,gxz,250000,8,0.0,0.1,3.11632310053642e-15
5.57902472225301e-16,gxz,500000,8,0.0,0.1,5.57902472225301e-16
1.46108893179489e-14,gxz,1,0,0.0,1.0,1.46108893179489e-14
4.0440649554151e-14,gxz,100,0,0.0,1.0,4.0440649554151e-14
3.82772922549962e-14,gxz,1000,0,0.0,1.0,3.82772922549962e-14
-6.51185491671398e-14,gxz,10000,0,0.0,1.0,-6.51185491671398e-14
-7.36246119951121e-15,gxz,100000,0,0.0,1.0,-7.36246119951121e-15
1.26636952504499e-15,gxz,250000,0,0.0,1.0,1.26636952504499e-15
1.55185922705997e-15,gxz,500000,0,0.0,1.0,1.55185922705997e-15
4.12514821343605e-13,gxz,1,1,0.0,1.0,4.12514821343605e-13
3.24657743858191e-13,gxz,100,1,0.0,1.0,3.24657743858191e-13
-1.85661266058118e-14,gxz,1000,1,0.0,1.0,-1.85661266058118e-14
-1.21961968027948e-13,gxz,10000,1,0.0,1.0,-1.21961968027948e-13
-7.36246119951121e-15,gxz,100000,1,0.0,1.0,-7.36246119951121e-15
1.26636952504499e-15,gxz,250000,1,0.0,1.0,1.26636952504499e-15
1.55185922705997e-15,gxz,500000,1,0.0,1.0,1.55185922705997e-15
-1.82564719855479e-13,gxz,1,2,0.0,1.0,-1.82564719855479e-13
-2.66869083662092e-13,gxz,100,2,0.0,1.0,-2.66869083662092e-13
-1.25147536969827e-13,gxz,1000,2,0.0,1.0,-1.25147536969827e-13
-8.37702959808424e-14,gxz,10000,2,0.0,1.0,-8.37702959808424e-14
3.29567983689029e-15,gxz,100000,2,0.0,1.0,3.29567983689029e-15
1.26636952504499e-15,gxz,250000,2,0.0,1.0,1.26636952504499e-15
1.55185922705997e-15,gxz,500000,2,0.0,1.0,1.55185922705997e-15
5.50404521002049e-13,gxz,1,3,0.0,1.0,5.50404521002049e-13
1.23485331796113e-13,gxz,100,3,0.0,1.0,1.23485331796113e-13
3.00616418727701e-14,gxz,1000,3,0.0,1.0,3.00616418727701e-14
-9.77591060911194e-14,gxz,10000,3,0.0,1.0,-9.77591060911194e-14
2.40750141719016e-15,gxz,100000,3,0.0,1.0,2.40750141719016e-15
-2.28634415375551e-15,gxz,250000,3,0.0,1.0,-2.28634415375551e-15
1.55185922705997e-15,gxz,500000,3,0.0,1.0,1.55185922705997e-15
-1.82120630645629e-13,gxz,1,4,0.0,1.0,-1.82120630645629e-13
1.58790423979193e-13,gxz,100,4,0.0,1.0,1.58790423979193e-13
-1.33480783900736e-14,gxz,1000,4,0.0,1.0,-1.33480783900736e-14
2.68079172718232e-14,gxz,10000,4,0.0,1.0,2.68079172718232e-14
5.5161258861406e-15,gxz,100000,4,0.0,1.0,5.5161258861406e-15
-3.17452257345564e-15,gxz,250000,4,0.0,1.0,-3.17452257345564e-15
1.55185922705997e-15,gxz,500000,4,0.0,1.0,1.55185922705997e-15
8.48166336206516e-13,gxz,1,5,0.0,1.0,8.48166336206516e-13
-2.99474902070839e-14,gxz,100,5,0.0,1.0,-2.99474902070839e-14
3.45025339712707e-14,gxz,1000,5,0.0,1.0,3.45025339712707e-14
-4.86872484026875e-14,gxz,10000,5,0.0,1.0,-4.86872484026875e-14
-3.58770291578568e-15,gxz,100000,5,0.0,1.0,-3.58770291578568e-15
-1.84225494390545e-15,gxz,250000,5,0.0,1.0,-1.84225494390545e-15
1.55185922705997e-15,gxz,500000,5,0.0,1.0,1.55185922705997e-15
1.06754640587245e-12,gxz,1,6,0.0,1.0,1.06754640587245e-12
-7.85752586856658e-14,gxz,100,6,0.0,1.0,-7.85752586856658e-14
7.90224772587395e-14,gxz,1000,6,0.0,1.0,7.90224772587395e-14
-2.7259944027422e-14,gxz,10000,6,0.0,1.0,-2.7259944027422e-14
1.29727839256501e-15,gxz,100000,6,0.0,1.0,1.29727839256501e-15
1.56146500419831e-16,gxz,250000,6,0.0,1.0,1.56146500419831e-16
-2.45300741524845e-18,gxz,500000,6,0.0,1.0,-2.45300741524845e-18
-5.36836887013366e-13,gxz,1,7,0.0,1.0,-5.36836887013366e-13
1.18378305882837e-13,gxz,100,7,0.0,1.0,1.18378305882837e-13
-5.65357540479922e-14,gxz,1000,7,0.0,1.0,-5.65357540479922e-14
-2.69268771200344e-14,gxz,10000,7,0.0,1.0,-2.69268771200344e-14
-1.01380187610741e-14,gxz,100000,7,0.0,1.0,-1.01380187610741e-14
-5.09987314355263e-16,gxz,250000,7,0.0,1.0,-5.09987314355263e-16
6.63680807359845e-16,gxz,500000,7,0.0,1.0,6.63680807359845e-16
2.09177474383508e-13,gxz,1,8,0.0,1.0,2.09177474383508e-13
3.13388980158246e-13,gxz,100,8,0.0,1.0,3.13388980158246e-13
2.88632584307969e-13,gxz,1000,8,0.0,1.0,2.88632584307969e-13
-1.76565148644143e-14,gxz,10000,8,0.0,1.0,-1.76565148644143e-14
1.9634122073401e-15,gxz,100000,8,0.0,1.0,1.9634122073401e-15
-6.58981045052005e-17,gxz,250000,8,0.0,1.0,-6.58981045052005e-17
4.41636202434814e-16,gxz,500000,8,0.0,1.0,4.41636202434814e-16
1.61911499832468e-14,gxz,1,0,0.0,5.0,1.61911499832468e-14
-4.42284013232874e-15,gxz,100,0,0.0,5.0,-4.42284013232874e-15
4.730699339206e-15,gxz,1000,0,0.0,5.0,4.730699339206e-15
1.18884394516294e-14,gxz,10000,0,0.0,5.0,1.18884394516294e-14
-7.42808592413269e-15,gxz,100000,0,0.0,5.0,-7.42808592413269e-15
-3.19980587165647e-15,gxz,250000,0,0.0,5.0,-3.19980587165647e-15
1.13735518399161e-15,gxz,500000,0,0.0,5.0,1.13735518399161e-15
1.01456278274459e-13,gxz,1,1,0.0,5.0,1.01456278274459e-13
4.21902801323731e-13,gxz,100,1,0.0,5.0,4.21902801323731e-13
1.68155528564029e-13,gxz,1000,1,0.0,5.0,1.68155528564029e-13
4.03101488820334e-14,gxz,10000,1,0.0,5.0,4.03101488820334e-14
3.52044782214733e-14,gxz,100000,1,0.0,5.0,3.52044782214733e-14
3.52907807144032e-16,gxz,250000,1,0.0,5.0,3.52907807144032e-16
1.13735518399161e-15,gxz,500000,1,0.0,5.0,1.13735518399161e-15
-6.06866011436391e-13,gxz,1,2,0.0,5.0,-6.06866011436391e-13
5.19602427490745e-13,gxz,100,2,0.0,5.0,5.19602427490745e-13
2.09899914289935e-13,gxz,1000,2,0.0,5.0,2.09899914289935e-13
1.85497775993804e-14,gxz,10000,2,0.0,5.0,1.85497775993804e-14
2.05495342964213e-14,gxz,100000,2,0.0,5.0,2.05495342964213e-14
-3.13226007631062e-16,gxz,250000,2,0.0,5.0,-3.13226007631062e-16
-1.08309086525871e-15,gxz,500000,2,0.0,5.0,-1.08309086525871e-15
-2.9567049763396e-13,gxz,1,3,0.0,5.0,-2.9567049763396e-13
-1.44532985840023e-13,gxz,100,3,0.0,5.0,-1.44532985840023e-13
-2.22642976104026e-13,gxz,1000,3,0.0,5.0,-2.22642976104026e-13
4.70269981810156e-14,gxz,10000,3,0.0,5.0,4.70269981810156e-14
-2.09728068245596e-14,gxz,100000,3,0.0,5.0,-2.09728068245596e-14
2.79539846131938e-15,gxz,250000,3,0.0,5.0,2.79539846131938e-15
2.49176764291481e-16,gxz,500000,3,0.0,5.0,2.49176764291481e-16
-1.21476505070273e-13,gxz,1,4,0.0,5.0,-1.21476505070273e-13
-2.94579627618113e-13,gxz,100,4,0.0,5.0,-2.94579627618113e-13
4.13680591518362e-14,gxz,1000,4,0.0,5.0,4.13680591518362e-14
1.0770068647678e-13,gxz,10000,4,0.0,5.0,1.0770068647678e-13
-2.67147415300428e-16,gxz,100000,4,0.0,5.0,-2.67147415300428e-16
-4.24248310093578e-16,gxz,250000,4,0.0,5.0,-4.24248310093578e-16
2.69166741846683e-15,gxz,500000,4,0.0,5.0,2.69166741846683e-15
2.87973746411485e-13,gxz,1,5,0.0,5.0,2.87973746411485e-13
3.84266240788939e-13,gxz,100,5,0.0,5.0,3.84266240788939e-13
5.9409183301995e-14,gxz,1000,5,0.0,5.0,5.9409183301995e-14
8.23320903640956e-14,gxz,10000,5,0.0,5.0,8.23320903640956e-14
1.13901943432637e-14,gxz,100000,5,0.0,5.0,1.13901943432637e-14
7.73589092090132e-15,gxz,250000,5,0.0,5.0,7.73589092090132e-15
-1.47166892387751e-15,gxz,500000,5,0.0,5.0,-1.47166892387751e-15
-3.6100712263315e-13,gxz,1,6,0.0,5.0,-3.6100712263315e-13
2.0690811260507e-13,gxz,100,6,0.0,5.0,2.0690811260507e-13
3.82039235316545e-14,gxz,1000,6,0.0,5.0,3.82039235316545e-14
1.76118180369306e-13,gxz,10000,6,0.0,5.0,1.76118180369306e-13
-8.14973089013904e-15,gxz,100000,6,0.0,5.0,-8.14973089013904e-15
1.03107626603371e-16,gxz,250000,6,0.0,5.0,1.03107626603371e-16
-3.05934748021097e-16,gxz,500000,6,0.0,5.0,-3.05934748021097e-16
-9.2105912740531e-13,gxz,1,7,0.0,5.0,-9.2105912740531e-13
1.41182909547261e-13,gxz,100,7,0.0,5.0,1.41182909547261e-13
-2.06405964368883e-13,gxz,1000,7,0.0,5.0,-2.06405964368883e-13
3.83395030133238e-14,gxz,10000,7,0.0,5.0,3.83395030133238e-14
-2.21662965760316e-14,gxz,100000,7,0.0,5.0,-2.21662965760316e-14
4.32195512017897e-15,gxz,250000,7,0.0,5.0,4.32195512017897e-15
1.69246669630418e-15,gxz,500000,7,0.0,5.0,1.69246669630418e-15
1.46097988307919e-12,gxz,1,8,0.0,5.0,1.46097988307919e-12
-1.04065356592437e-13,gxz,100,8,0.0,5.0,-1.04065356592437e-13
1.66462438451476e-13,gxz,1000,8,0.0,5.0,1.66462438451476e-13
6.1737453257299e-14,gxz,10000,8,0.0,5.0,6.1737453257299e-14
-1.78641823556092e-14,gxz,100000,8,0.0,5.0,-1.78641823556092e-14
-6.66925282361008e-15,gxz,250000,8,0.0,5.0,-6.66925282361008e-15
1.33164421330101e-15,gxz,500000,8,0.0,5.0,1.33164421330101e-15
3.16283457757471e-15,gxz,1,0,0.0,10.0,3.16283457757471e-15
4.42571326808583e-15,gxz,100,0,0.0,10.0,4.42571326808583e-15
1.29713947916166e-15,gxz,1000,0,0.0,10.0,1.29713947916166e-15
4.26698607003395e-15,gxz,10000,0,0.0,10.0,4.26698607003395e-15
-2.6963023827542e-14,gxz,100000,0,0.0,10.0,-2.6963023827542e-14
-1.28154865192132e-14,gxz,250000,0,0.0,10.0,-1.28154865192132e-14
8.25511534130463e-16,gxz,500000,0,0.0,10.0,8.25511534130463e-16
3.08696210954418e-13,gxz,1,1,0.0,10.0,3.08696210954418e-13
-2.65580526320752e-13,gxz,100,1,0.0,10.0,-2.65580526320752e-13
-2.00191425936413e-14,gxz,1000,1,0.0,10.0,-2.00191425936413e-14
-2.83844128756705e-15,gxz,10000,1,0.0,10.0,-2.83844128756705e-15
-1.275216911234e-14,gxz,100000,1,0.0,10.0,-1.275216911234e-14
1.39536819598884e-15,gxz,250000,1,0.0,10.0,1.39536819598884e-15
8.25511534130463e-16,gxz,500000,1,0.0,10.0,8.25511534130463e-16
4.31308634640803e-14,gxz,1,2,0.0,10.0,4.31308634640803e-14
-3.49735431587339e-13,gxz,100,2,0.0,10.0,-3.49735431587339e-13
2.5277956811065e-14,gxz,1000,2,0.0,10.0,2.5277956811065e-14
-7.15612465118642e-14,gxz,10000,2,0.0,10.0,-7.15612465118642e-14
-8.20025471137686e-15,gxz,100000,2,0.0,10.0,-8.20025471137686e-15
2.06150201076394e-15,gxz,250000,2,0.0,10.0,2.06150201076394e-15
3.9341360030809e-15,gxz,500000,2,0.0,10.0,3.9341360030809e-15
-3.89745093837268e-13,gxz,1,3,0.0,10.0,-3.89745093837268e-13
-9.47172028309406e-14,gxz,100,3,0.0,10.0,-9.47172028309406e-14
1.1376273187369e-13,gxz,1000,3,0.0,10.0,1.1376273187369e-13
-5.0411497892755e-14,gxz,10000,3,0.0,10.0,-5.0411497892755e-14
-5.86878635966404e-15,gxz,100000,3,0.0,10.0,-5.86878635966404e-15
5.07189776288719e-16,gxz,250000,3,0.0,10.0,5.07189776288719e-16
1.38062304644304e-15,gxz,500000,3,0.0,10.0,1.38062304644304e-15
8.33665168148423e-13,gxz,1,4,0.0,10.0,8.33665168148423e-13
-4.7730005711677e-13,gxz,100,4,0.0,10.0,-4.7730005711677e-13
3.76663544104927e-13,gxz,1000,4,0.0,10.0,3.76663544104927e-13
2.49171343280619e-14,gxz,10000,4,0.0,10.0,2.49171343280619e-14
-2.81567304194486e-15,gxz,100000,4,0.0,10.0,-2.81567304194486e-15
-3.65614656605562e-15,gxz,250000,4,0.0,10.0,-3.65614656605562e-15
1.76920110506185e-15,gxz,500000,4,0.0,10.0,1.76920110506185e-15
-1.04466565606365e-12,gxz,1,5,0.0,10.0,-1.04466565606365e-12
-3.45687020675278e-15,gxz,100,5,0.0,10.0,-3.45687020675278e-15
-2.34486475375606e-13,gxz,1000,5,0.0,10.0,-2.34486475375606e-13
5.03967527432092e-14,gxz,10000,5,0.0,10.0,5.03967527432092e-14
3.46821096147698e-14,gxz,100000,5,0.0,10.0,3.46821096147698e-14
-7.56773116394882e-17,gxz,250000,5,0.0,10.0,-7.56773116394882e-17
1.51940092452119e-15,gxz,500000,5,0.0,10.0,1.51940092452119e-15
2.41888540447599e-13,gxz,1,6,0.0,10.0,2.41888540447599e-13
2.6277461109836e-13,gxz,100,6,0.0,10.0,2.6277461109836e-13
1.14001690032506e-14,gxz,1000,6,0.0,10.0,1.14001690032506e-14
1.74122868901172e-15,gxz,10000,6,0.0,10.0,1.74122868901172e-15
-1.14199014827898e-14,gxz,100000,6,0.0,10.0,-1.14199014827898e-14
1.18611717669914e-16,gxz,250000,6,0.0,10.0,1.18611717669914e-16
7.97755958514834e-16,gxz,500000,6,0.0,10.0,7.97755958514834e-16
-1.40304564841265e-12,gxz,1,7,0.0,10.0,-1.40304564841265e-12
7.85886113130463e-14,gxz,100,7,0.0,10.0,7.85886113130463e-14
4.10344935114493e-13,gxz,1000,7,0.0,10.0,4.10344935114493e-13
-5.62679243476527e-14,gxz,10000,7,0.0,10.0,-5.62679243476527e-14
-4.10767340280893e-14,gxz,100000,7,0.0,10.0,-4.10767340280893e-14
7.64037270950535e-15,gxz,250000,7,0.0,10.0,7.64037270950535e-15
4.09177899896029e-16,gxz,500000,7,0.0,10.0,4.09177899896029e-16
1.25688088409293e-13,gxz,1,8,0.0,10.0,1.25688088409293e-13
1.5982571169304e-13,gxz,100,8,0.0,10.0,1.5982571169304e-13
-1.95392747120993e-13,gxz,1000,8,0.0,10.0,-1.95392747120993e-13
-3.82111876862101e-14,gxz,10000,8,0.0,10.0,-3.82111876862101e-14
1.03092447772957e-14,gxz,100000,8,0.0,10.0,1.03092447772957e-14
4.33745921124551e-15,gxz,250000,8,0.0,10.0,4.33745921124551e-15
2.28766658394441e-16,gxz,500000,8,0.0,10.0,2.28766658394441e-16
-6.41847686111419e-16,gxz,1,0,0.0,20.0,-6.41847686111419e-16
-4.57966997657877e-16,gxz,100,0,0.0,20.0,-4.57966997657877e-16
-4.5102810375397e-17,gxz,1000,0,0.0,20.0,-4.5102810375397e-17
6.86950496486816e-16,gxz,10000,0,0.0,20.0,6.86950496486816e-16
-6.73072708679001e-16,gxz,100000,0,0.0,20.0,-6.73072708679001e-16
3.40005801291454e-16,gxz,250000,0,0.0,20.0,3.40005801291454e-16
-4.80518402845576e-16,gxz,500000,0,0.0,20.0,-4.80518402845576e-16
4.54549592410203e-13,gxz,1,1,0.0,20.0,4.54549592410203e-13
-2.2649937481134e-13,gxz,100,1,0.0,20.0,-2.2649937481134e-13
3.98986399474666e-16,gxz,1000,1,0.0,20.0,3.98986399474666e-16
2.42861286636753e-16,gxz,10000,1,0.0,20.0,2.42861286636753e-16
-2.28983498828939e-16,gxz,100000,1,0.0,20.0,-2.28983498828939e-16
3.00454106039183e-15,gxz,250000,1,0.0,20.0,3.00454106039183e-15
4.0766001685455e-16,gxz,500000,1,0.0,20.0,4.0766001685455e-16
6.82034290155897e-13,gxz,1,2,0.0,20.0,6.82034290155897e-13
-3.40186212532956e-13,gxz,100,2,0.0,20.0,-3.40186212532956e-13
1.76941794549634e-16,gxz,1000,2,0.0,20.0,1.76941794549634e-16
2.88866153219658e-14,gxz,10000,2,0.0,20.0,2.88866153219658e-14
6.87644385877206e-15,gxz,100000,2,0.0,20.0,6.87644385877206e-15
7.22338855396742e-15,gxz,250000,2,0.0,20.0,7.22338855396742e-15
-4.25527668657111e-15,gxz,500000,2,0.0,20.0,-4.25527668657111e-15
-2.274049004658e-13,gxz,1,3,0.0,20.0,-2.274049004658e-13
3.40380501562265e-13,gxz,100,3,0.0,20.0,3.40380501562265e-13
2.27106528027932e-13,gxz,1000,3,0.0,20.0,2.27106528027932e-13
-2.84008927486923e-14,gxz,10000,3,0.0,20.0,-2.84008927486923e-14
2.22530327498305e-14,gxz,100000,3,0.0,20.0,2.22530327498305e-14
7.27889970519868e-15,gxz,250000,3,0.0,20.0,7.27889970519868e-15
1.30104260698261e-16,gxz,500000,3,0.0,20.0,1.30104260698261e-16
-6.81739387164981e-13,gxz,1,4,0.0,20.0,-6.81739387164981e-13
3.4061989340195e-13,gxz,100,4,0.0,20.0,3.4061989340195e-13
4.33680868994202e-16,gxz,1000,4,0.0,20.0,4.33680868994202e-16
-8.41167413501154e-14,gxz,10000,4,0.0,20.0,-8.41167413501154e-14
-7.2025718722557e-15,gxz,100000,4,0.0,20.0,-7.2025718722557e-15
4.30211422042248e-16,gxz,250000,4,0.0,20.0,4.30211422042248e-16
1.53869972319143e-15,gxz,500000,4,0.0,20.0,1.53869972319143e-15
-4.5442122287298e-13,gxz,1,5,0.0,20.0,-4.5442122287298e-13
-1.1351683482097e-13,gxz,100,5,0.0,20.0,-1.1351683482097e-13
1.13898473985685e-13,gxz,1000,5,0.0,20.0,1.13898473985685e-13
2.80712952882567e-14,gxz,10000,5,0.0,20.0,2.80712952882567e-14
2.70616862252382e-16,gxz,100000,5,0.0,20.0,2.70616862252382e-16
-3.24219817660065e-15,gxz,250000,5,0.0,20.0,-3.24219817660065e-15
-1.01481323344643e-15,gxz,500000,5,0.0,20.0,-1.01481323344643e-15
2.26367535827166e-13,gxz,1,6,0.0,20.0,2.26367535827166e-13
2.2721061143649e-13,gxz,100,6,0.0,20.0,2.2721061143649e-13
2.27474289404839e-13,gxz,1000,6,0.0,20.0,2.27474289404839e-13
-2.93272350848639e-14,gxz,10000,6,0.0,20.0,-2.93272350848639e-14
-1.4883927423881e-14,gxz,100000,6,0.0,20.0,-1.4883927423881e-14
3.66026653431106e-16,gxz,250000,6,0.0,20.0,3.66026653431106e-16
-1.45890244329649e-15,gxz,500000,6,0.0,20.0,-1.45890244329649e-15
2.26978158490709e-13,gxz,1,7,0.0,20.0,2.26978158490709e-13
-7.95637861150666e-13,gxz,100,7,0.0,20.0,-7.95637861150666e-13
2.2708571134622e-13,gxz,1000,7,0.0,20.0,2.2708571134622e-13
-2.86055901188575e-14,gxz,10000,7,0.0,20.0,-2.86055901188575e-14
-2.123995423986e-14,gxz,100000,7,0.0,20.0,-2.123995423986e-14
3.7244513029222e-15,gxz,250000,7,0.0,20.0,3.7244513029222e-15
-2.12503625807159e-15,gxz,500000,7,0.0,20.0,-2.12503625807159e-15
4.53755089058205e-13,gxz,1,8,0.0,20.0,4.53755089058205e-13
2.27040608535845e-13,gxz,100,8,0.0,20.0,2.27040608535845e-13
-1.13589693206961e-13,gxz,1000,8,0.0,20.0,-1.13589693206961e-13
5.62119795155525e-14,gxz,10000,8,0.0,20.0,5.62119795155525e-14
-2.82517065297583e-14,gxz,100000,8,0.0,20.0,-2.82517065297583e-14
-3.03229663600746e-15,gxz,250000,8,0.0,20.0,-3.03229663600746e-15
-6.26235174827627e-16,gxz,500000,8,0.0,20.0,-6.26235174827627e-16
-19.75739154166253,gyy,1,0,-16.57849600870437,0.1,-36.3358875503669
-18.692561652995057,gyy,100,0,-16.577687598282143,0.1,-35.2702492512772
-11.274844533017514,gyy,1000,0,-16.570340753400586,0.1,-27.8451852864181
-0.06963291592398235,gyy,10000,0,-16.497103666466117,0.1,-16.5667365823901
1.8063772699861147e-11,gyy,100000,0,-15.787277026647663,0.1,-15.7872770266296
1.0723866239459312e-11,gyy,250000,0,-14.689691007842423,0.1,-14.6896910078317
1.1356249274285801e-11,gyy,500000,0,-13.070256879250856,0.1,-13.0702568792395
33.19093180713537,gyy,1,1,-16.57849600870437,0.1,16.612435798431
18.150513939407293,gyy,100,1,-16.577687598282143,0.1,1.57282634112515
10.015268631663826,gyy,1000,1,-16.570340753400586,0.1,-6.55507212173676
2.1272910775971177,gyy,10000,1,-16.497103666466117,0.1,-14.369812588869
1.8063772699861147e-11,gyy,100000,1,-15.787277026647663,0.1,-15.7872770266296
1.0723866239459312e-11,gyy,250000,1,-14.689691007842423,0.1,-14.6896910078317
1.1356249274285801e-11,gyy,500000,1,-13.070256879250856,0.1,-13.0702568792395
0.21140194648776856,gyy,1,2,-16.57849600870437,0.1,-16.3670940622166
0.30092157837444233,gyy,100,2,-16.577687598282143,0.1,-16.2767660199077
0.19816257554828454,gyy,1000,2,-16.570340753400586,0.1,-16.3721781778523
0.08592977998901574,gyy,10000,2,-16.497103666466117,0.1,-16.4111738864771
1.8063772699861147e-11,gyy,100000,2,-15.787277026647663,0.1,-15.7872770266296
1.0723866239459312e-11,gyy,250000,2,-14.689691007842423,0.1,-14.6896910078317
1.1356249274285801e-11,gyy,500000,2,-13.070256879250856,0.1,-13.0702568792395
-0.13885108382192968,gyy,1,3,-16.57849600870437,0.1,-16.7173470925263
0.03310011522814449,gyy,100,3,-16.577687598282143,0.1,-16.544587483054
0.016970864011085496,gyy,1000,3,-16.570340753400586,0.1,-16.5533698893895
0.02152598202271605,gyy,10000,3,-16.497103666466117,0.1,-16.4755776844434
0.001977694991863288,gyy,100000,3,-15.787277026647663,0.1,-15.7852993316558
1.0723866239459312e-11,gyy,250000,3,-14.689691007842423,0.1,-14.6896910078317
1.1356249274285801e-11,gyy,500000,3,-13.070256879250856,0.1,-13.0702568792395
-0.23229931384823033,gyy,1,4,-16.57849600870437,0.1,-16.8107953225526
0.00799203521844305,gyy,100,4,-16.577687598282143,0.1,-16.5696955630637
0.003361077313286387,gyy,1000,4,-16.570340753400586,0.1,-16.5669796760873
0.0033219110441180533,gyy,10000,4,-16.497103666466117,0.1,-16.493781755422
0.003536226044563051,gyy,100000,4,-15.787277026647663,0.1,-15.7837408006031
1.0723866239459312e-11,gyy,250000,4,-14.689691007842423,0.1,-14.6896910078317
1.1356249274285801e-11,gyy,500000,4,-13.070256879250856,0.1,-13.0702568792395
-0.21870487521002957,gyy,1,5,-16.57849600870437,0.1,-16.7972008839144
0.0018984077147443656,gyy,100,5,-16.577687598282143,0.1,-16.5757891905674
0.0016405664086853733,gyy,1000,5,-16.570340753400586,0.1,-16.5687001869919
0.0014447958812162653,gyy,10000,5,-16.497103666466117,0.1,-16.4956588705849
0.0007302249051637233,gyy,100000,5,-15.787277026647663,0.1,-15.7865468017425
1.0723866239459312e-11,gyy,250000,5,-14.689691007842423,0.1,-14.6896910078317
1.1356249274285801e-11,gyy,500000,5,-13.070256879250856,0.1,-13.0702568792395
-0.03194883466343157,gyy,1,6,-16.57849600870437,0.1,-16.6104448433678
0.0008501386112413911,gyy,100,6,-16.577687598282143,0.1,-16.5768374596709
0.0004357106849859349,gyy,1000,6,-16.570340753400586,0.1,-16.5699050427156
0.0008900001785185907,gyy,10000,6,-16.497103666466117,0.1,-16.4962136662876
0.00030669115016301873,gyy,100000,6,-15.787277026647663,0.1,-15.7869703354975
-0.00027729988657654303,gyy,250000,6,-14.689691007842423,0.1,-14.689968307729
1.1356249274285801e-11,gyy,500000,6,-13.070256879250856,0.1,-13.0702568792395
0.08186324399637002,gyy,1,7,-16.57849600870437,0.1,-16.496632764708
0.000334798524544766,gyy,100,7,-16.577687598282143,0.1,-16.5773527997576
9.321391148731095e-05,gyy,1000,7,-16.570340753400586,0.1,-16.5702475394891
0.00029643524021594203,gyy,10000,7,-16.497103666466117,0.1,-16.4968072312259
0.0003540263562626933,gyy,100000,7,-15.787277026647663,0.1,-15.7869230002914
2.9098018924145208e-05,gyy,250000,7,-14.689691007842423,0.1,-14.6896619098235
1.1356249274285801e-11,gyy,500000,7,-13.070256879250856,0.1,-13.0702568792395
0.19152157440057138,gyy,1,8,-16.57849600870437,0.1,-16.3869744343038
0.00017421046304377796,gyy,100,8,-16.577687598282143,0.1,-16.5775133878191
4.727345988797538e-05,gyy,1000,8,-16.570340753400586,0.1,-16.5702934799407
7.293655381701569e-05,gyy,10000,8,-16.497103666466117,0.1,-16.4970307299123
0.00024400115426281843,gyy,100000,8,-15.787277026647663,0.1,-15.7870330254934
8.67139482227941e-05,gyy,250000,8,-14.689691007842423,0.1,-14.6896042938942
1.1356249274285801e-11,gyy,500000,8,-13.070256879250856,0.1,-13.0702568792395
656.4891320677534,gyy,1,0,-16.57849600870437,1.0,639.910636059049
651.7419403233822,gyy,100,0,-16.577687598282143,1.0,635.1642527251
608.5305041005206,gyy,1000,0,-16.570340753400586,1.0,591.96016334712
232.94885667635214,gyy,10000,0,-16.497103666466117,1.0,216.451753009886
-1.8179867779022363,gyy,100000,0,-15.787277026647663,1.0,-17.6052638045499
-0.00044865965617724157,gyy,250000,0,-14.689691007842423,1.0,-14.6901396674986
-4.6214410076572676e-10,gyy,500000,0,-13.070256879250856,1.0,-13.070256879713
-28.894529571887126,gyy,1,1,-16.57849600870437,1.0,-45.4730255805915
-13.185481573428557,gyy,100,1,-16.577687598282143,1.0,-29.7631691717107
-9.660784191844115,gyy,1000,1,-16.570340753400586,1.0,-26.2311249452447
-8.826963467775684,gyy,10000,1,-16.497103666466117,1.0,-25.3240671342418
-1.8179867779022363,gyy,100000,1,-15.787277026647663,1.0,-17.6052638045499
-0.00044865965617724157,gyy,250000,1,-14.689691007842423,1.0,-14.6901396674986
-4.6214410076572676e-10,gyy,500000,1,-13.070256879250856,1.0,-13.070256879713
-0.17153456985483118,gyy,1,2,-16.57849600870437,1.0,-16.7500305785592
-0.0593151083501553,gyy,100,2,-16.577687598282143,1.0,-16.6370027066323
-0.007651024918715166,gyy,1000,2,-16.570340753400586,1.0,-16.5779917783193
0.022202245404816523,gyy,10000,2,-16.497103666466117,1.0,-16.4749014210613
0.004160191513163269,gyy,100000,2,-15.787277026647663,1.0,-15.7831168351345
-0.00044865965617724157,gyy,250000,2,-14.689691007842423,1.0,-14.6901396674986
-4.6214410076572676e-10,gyy,500000,2,-13.070256879250856,1.0,-13.070256879713
0.076462935441171,gyy,1,3,-16.57849600870437,1.0,-16.5020330732632
0.009939895334742488,gyy,100,3,-16.577687598282143,1.0,-16.5677477029474
0.02020118400378479,gyy,1000,3,-16.570340753400586,1.0,-16.5501395693968
0.020853144725716533,gyy,10000,3,-16.497103666466117,1.0,-16.4762505217404
0.008956541535862783,gyy,100000,3,-15.787277026647663,1.0,-15.7783204851118
-0.0015540584838760196,gyy,250000,3,-14.689691007842423,1.0,-14.6912450663263
-4.6214410076572676e-10,gyy,500000,3,-13.070256879250856,1.0,-13.070256879713
0.09305814263147028,gyy,1,4,-16.57849600870437,1.0,-16.4854378660729
0.006610031418244233,gyy,100,4,-16.577687598282143,1.0,-16.5710775668639
0.0033590755816845785,gyy,1000,4,-16.570340753400586,1.0,-16.5669816778189
0.0015249751828179114,gyy,10000,4,-16.497103666466117,1.0,-16.4955786912833
0.0017382438434623282,gyy,100000,4,-15.787277026647663,1.0,-15.7855387828042
