point,file,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,ratio,size
41,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427106012110898,-0.311530790245929,-2.5275484321892e-16,0.000672102556984549,2.33492424613763e-14,-0.311008686376176,-1.44886679693743e-15,206.727107647466,0.62253947662257,13723.0821606881,0.0,1.0
42,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00434952627599364,-0.311430828267326,-1.9620647367397e-16,0.000744281332090663,-2.7578091719993e-14,-0.310939363875392,4.03874118393502e-15,206.726202049029,0.62237019214299,13723.081604461,0.0,1.0
43,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427986075934533,-0.311298641258744,-3.77267310036763e-16,0.000786588667658413,4.55441619747615e-14,-0.31086645375417,-1.2401172211525e-15,206.725221026503,0.622165095013357,13723.0810472222,0.0,1.0
44,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00402546021040239,-0.311142791692061,-8.09614631534631e-16,0.00078401269692776,1.68757152349541e-14,-0.31079363179729,2.31916265705512e-15,206.7242127021,0.621936423489686,13723.0805105146,0.0,1.0
45,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00356470896194888,-0.310977880912195,4.68515945982982e-16,0.000726249061164611,7.19309052425732e-14,-0.310725289740026,-5.59684473788215e-15,206.723241760354,0.621703170652875,13723.0800197066,0.0,1.0
46,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00289732157349853,-0.310822152121457,-3.06649220312106e-16,0.00061019772498355,3.72813487980322e-14,-0.310666040695341,-4.87752403028306e-15,206.722381711838,0.621488192817328,13723.07960164,0.0,1.0
47,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00204700265248723,-0.310694326864165,-4.42082588798017e-16,0.00044097338331466,6.37619839739811e-14,-0.31062017272479,-3.92790692278679e-15,206.721704789285,0.621314499589476,13723.0792816433,0.0,1.0
48,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00106001870749889,-0.310610436571784,1.65639452769594e-15,0.000231365210073848,4.31288847951156e-14,-0.310591149895101,-1.17507356113284e-15,206.721271643803,0.621201586466994,13723.0790805075,0.0,1.0
49,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,1.19737553205823e-13,-0.310581216822467,2.44928047028053e-17,-6.12997066301579e-15,4.14774144934585e-14,-0.310581216822468,-6.09607918073025e-16,206.721122560552,0.621162433645207,13723.0790118748,0.0,1.0
50,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00408750406993898,-0.311596994412212,-5.54203069476648e-17,0.000586304489192535,-7.30928447108259e-14,-0.311071822093709,5.13438168934024e-15,206.727910141102,0.622668816506533,13723.0826995845,0.0,1.0
51,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427106012103763,-0.311530790245929,1.44151243337289e-16,0.000672102556983751,-2.13467210487955e-14,-0.311008686376173,1.61498689855294e-15,206.727107647466,0.622539476622574,13723.0821606881,0.0,1.0
52,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00434952627590556,-0.311430828267326,1.32455915327414e-16,0.000744281332088503,3.16443919678999e-14,-0.310939363875391,-4.31654766184369e-15,206.726202049029,0.622370192142989,13723.081604461,0.0,1.0
53,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427986075929095,-0.311298641258745,4.20465037434667e-16,0.000786588667657126,-4.2430577280872e-14,-0.310866453754168,1.02766780545396e-15,206.725221026503,0.622165095013359,13723.0810472222,0.0,1.0
54,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00402546021035271,-0.311142791692061,5.12242539577328e-16,0.000784012696926645,-1.36421364656247e-14,-0.310793631797289,-2.06077017429751e-15,206.7242127021,0.621936423489687,13723.0805105146,0.0,1.0
